0;96.0;162.0;172.0;286.0;594.0;680.0;808.0;836.0;860.0;964.0;1112.0;1204.0;1348.0;1550.0;1618.0;1774.0;1850.0;2066.0;2486.0;2530.0;2946.0;2966.0;3738.0;3786.0;3792.0;3836.0;4164.0;4676.0;4800.0;5400.0;5712.0;5796.0;5832.0;6168.0;6216.0;6922.0;6968.0;7818.0;7888.0;8410.0;8830.0;8932.0;8964.0;9046.0;9102.0;9626.0;9840.0;11176.0;11268.0;11366.0;12044.0;12066.0;13160.0;13214.0;13222.0;14096.0;17010.0;17018.0;17132.0;17336.0;19664.0;19748.0;19920.0
1;318.0;510.0;664.0;670.0;940.0;1086.0;1744.0;2126.0;2302.0;5174.0;5494.0;5752.0;5790.0;6284.0;6652.0;8642.0;9174.0;10216.0;12628.0;12796.0;12960.0;13080.0;15084.0;15102.0;15202.0;15564.0;16470.0;17418.0;17586.0;17664.0;18048.0;18062.0;18244.0;19888.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;244.0;394.0;630.0;902.0;992.0;1022.0;1428.0;1644.0;1782.0;1888.0;1992.0;2402.0;2530.0;4120.0;4174.0;4212.0;4470.0;4506.0;4852.0;5888.0;6510.0;7682.0;7878.0;8166.0;8996.0;10042.0;11038.0;11972.0;13102.0;15266.0;16168.0;16790.0;17848.0;18458.0;18956.0;18964.0;19540.0;;;;;;;;;;;;;;;;;;;;;;;;;;
